x,y,width,height,density
660000,650000,10000,10000,0.0
670000,650000,10000,10000,0.0
680000,650000,10000,10000,0.0
690000,650000,10000,10000,0.0
700000,650000,10000,10000,0.0
710000,650000,10000,10000,0.0
720000,650000,10000,10000,0.0
730000,650000,10000,10000,0.0
740000,650000,10000,10000,0.0
750000,650000,10000,10000,0.0
760000,650000,10000,10000,0.0
770000,650000,10000,10000,0.0
780000,650000,10000,10000,0.0
790000,650000,10000,10000,0.0
800000,650000,10000,10000,0.0
810000,650000,10000,10000,0.0
820000,650000,10000,10000,0.0
830000,650000,10000,10000,0.8
840000,650000,10000,10000,0.0
850000,650000,10000,10000,29.2
860000,650000,10000,10000,94.8
870000,650000,10000,10000,85.2
880000,650000,10000,10000,96.8
890000,650000,10000,10000,98.8
900000,650000,10000,10000,96.8
910000,650000,10000,10000,77.2
920000,650000,10000,10000,18.0
930000,650000,10000,10000,0.8
940000,650000,10000,10000,1.6
950000,650000,10000,10000,0.0
960000,650000,10000,10000,0.0
970000,650000,10000,10000,0.0
980000,650000,10000,10000,0.0
990000,650000,10000,10000,0.0
1000000,650000,10000,10000,0.0
1010000,650000,10000,10000,0.0
1020000,650000,10000,10000,0.0
1030000,650000,10000,10000,0.0
1040000,650000,10000,10000,0.0
1050000,650000,10000,10000,0.0
1060000,650000,10000,10000,0.0
1070000,650000,10000,10000,0.0
1080000,650000,10000,10000,0.0
1090000,650000,10000,10000,0.0
1100000,650000,10000,10000,0.0
1110000,650000,10000,10000,0.0
1120000,650000,10000,10000,0.0
1130000,650000,10000,10000,0.0
1140000,650000,10000,10000,0.0
1150000,650000,10000,10000,0.0
1160000,650000,10000,10000,0.0
1170000,650000,10000,10000,0.0
1180000,650000,10000,10000,0.0
1190000,650000,10000,10000,0.0
1200000,650000,10000,10000,0.0
1210000,650000,10000,10000,0.0
1220000,650000,10000,10000,0.0
1230000,650000,10000,10000,0.0
1240000,650000,10000,10000,0.0
1250000,650000,10000,10000,0.0
1260000,650000,10000,10000,0.0
1270000,650000,10000,10000,0.0
1280000,650000,10000,10000,0.0
1290000,650000,10000,10000,0.0
1300000,650000,10000,10000,0.0
1310000,650000,10000,10000,0.0
1320000,650000,10000,10000,0.0
1330000,650000,10000,10000,0.0
1340000,650000,10000,10000,0.0
1350000,650000,10000,10000,0.0
1360000,650000,10000,10000,0.0
1370000,650000,10000,10000,0.0
1380000,650000,10000,10000,0.0
1390000,650000,10000,10000,0.0
1400000,650000,10000,10000,0.0
1410000,650000,10000,10000,0.0
1420000,650000,10000,10000,0.0
1430000,650000,10000,10000,0.0
1440000,650000,10000,10000,0.0
1450000,650000,10000,10000,0.0
1460000,650000,10000,10000,0.0
1470000,650000,10000,10000,0.0
1480000,650000,10000,10000,0.0
1490000,650000,10000,10000,0.0
0,660000,10000,10000,0.0
10000,660000,10000,10000,0.0
20000,660000,10000,10000,0.0
30000,660000,10000,10000,0.0
40000,660000,10000,10000,0.0
50000,660000,10000,10000,0.0
60000,660000,10000,10000,0.0
70000,660000,10000,10000,0.0
80000,660000,10000,10000,0.0
90000,660000,10000,10000,0.0
100000,660000,10000,10000,0.0
110000,660000,10000,10000,0.0
120000,660000,10000,10000,0.0
130000,660000,10000,10000,0.0
140000,660000,10000,10000,0.0
150000,660000,10000,10000,0.0
160000,660000,10000,10000,0.0
170000,660000,10000,10000,0.0
180000,660000,10000,10000,0.0
190000,660000,10000,10000,0.0
200000,660000,10000,10000,0.0
210000,660000,10000,10000,0.0
220000,660000,10000,10000,0.0
230000,660000,10000,10000,0.0
240000,660000,10000,10000,0.0
250000,660000,10000,10000,0.0
260000,660000,10000,10000,0.0
270000,660000,10000,10000,0.0
280000,660000,10000,10000,0.0
290000,660000,10000,10000,0.0
300000,660000,10000,10000,0.0
310000,660000,10000,10000,0.0
320000,660000,10000,10000,0.0
330000,660000,10000,10000,0.0
340000,660000,10000,10000,0.0
350000,660000,10000,10000,0.0
360000,660000,10000,10000,0.0
370000,660000,10000,10000,0.0
380000,660000,10000,10000,0.0
390000,660000,10000,10000,0.0
400000,660000,10000,10000,0.0
410000,660000,10000,10000,0.0
420000,660000,10000,10000,0.0
430000,660000,10000,10000,0.0
440000,660000,10000,10000,0.0
450000,660000,10000,10000,0.0
460000,660000,10000,10000,0.0
470000,660000,10000,10000,0.0
480000,660000,10000,10000,0.0
490000,660000,10000,10000,0.0
500000,660000,10000,10000,0.0
510000,660000,10000,10000,0.0
520000,660000,10000,10000,0.0
530000,660000,10000,10000,0.0
540000,660000,10000,10000,0.0
550000,660000,10000,10000,0.0
560000,660000,10000,10000,0.0
570000,660000,10000,10000,0.0
580000,660000,10000,10000,0.0
590000,660000,10000,10000,0.0
600000,660000,10000,10000,0.0
610000,660000,10000,10000,0.0
620000,660000,10000,10000,0.0
630000,660000,10000,10000,0.0
640000,660000,10000,10000,0.0
650000,660000,10000,10000,0.0
660000,660000,10000,10000,0.0
670000,660000,10000,10000,0.0
680000,660000,10000,10000,0.0
690000,660000,10000,10000,0.0
700000,660000,10000,10000,0.0
710000,660000,10000,10000,0.0
720000,660000,10000,10000,0.0
730000,660000,10000,10000,0.0
740000,660000,10000,10000,0.0
750000,660000,10000,10000,0.0
760000,660000,10000,10000,0.0
770000,660000,10000,10000,0.0
780000,660000,10000,10000,0.0
790000,660000,10000,10000,0.0
800000,660000,10000,10000,0.0
810000,660000,10000,10000,0.0
820000,660000,10000,10000,0.0
830000,660000,10000,10000,1.6
840000,660000,10000,10000,18.4
850000,660000,10000,10000,63.6
860000,660000,10000,10000,93.2
870000,660000,10000,10000,92.80000000000001
880000,660000,10000,10000,97.6
890000,660000,10000,10000,98.0
900000,660000,10000,10000,84.39999999999999
910000,660000,10000,10000,97.6
920000,660000,10000,10000,45.6
930000,660000,10000,10000,0.0
940000,660000,10000,10000,0.0
950000,660000,10000,10000,0.0
960000,660000,10000,10000,0.0
970000,660000,10000,10000,0.0
980000,660000,10000,10000,0.0
990000,660000,10000,10000,0.0
1000000,660000,10000,10000,0.0
1010000,660000,10000,10000,0.0
1020000,660000,10000,10000,0.0
1030000,660000,10000,10000,0.0
1040000,660000,10000,10000,0.0
1050000,660000,10000,10000,0.0
1060000,660000,10000,10000,0.0
1070000,660000,10000,10000,0.0
1080000,660000,10000,10000,0.0
1090000,660000,10000,10000,0.0
1100000,660000,10000,10000,0.0
1110000,660000,10000,10000,0.0
1120000,660000,10000,10000,0.0
1130000,660000,10000,10000,0.0
1140000,660000,10000,10000,0.0
1150000,660000,10000,10000,0.0
1160000,660000,10000,10000,0.0
1170000,660000,10000,10000,0.0
1180000,660000,10000,10000,0.0
1190000,660000,10000,10000,0.0
1200000,660000,10000,10000,0.0
1210000,660000,10000,10000,0.0
1220000,660000,10000,10000,0.0
1230000,660000,10000,10000,0.0
1240000,660000,10000,10000,0.0
1250000,660000,10000,10000,0.0
1260000,660000,10000,10000,0.0
1270000,660000,10000,10000,0.0
1280000,660000,10000,10000,0.0
1290000,660000,10000,10000,0.0
1300000,660000,10000,10000,0.0
1310000,660000,10000,10000,0.0
1320000,660000,10000,10000,0.0
1330000,660000,10000,10000,0.0
1340000,660000,10000,10000,0.0
1350000,660000,10000,10000,0.0
1360000,660000,10000,10000,0.0
1370000,660000,10000,10000,0.0
1380000,660000,10000,10000,0.0
1390000,660000,10000,10000,0.0
1400000,660000,10000,10000,0.0
1410000,660000,10000,10000,0.0
1420000,660000,10000,10000,0.0
1430000,660000,10000,10000,0.0
1440000,660000,10000,10000,0.0
1450000,660000,10000,10000,0.0
1460000,660000,10000,10000,0.0
1470000,660000,10000,10000,0.0
1480000,660000,10000,10000,0.0
1490000,660000,10000,10000,0.0
0,670000,10000,10000,0.0
10000,670000,10000,10000,0.0
20000,670000,10000,10000,0.0
30000,670000,10000,10000,0.0
40000,670000,10000,10000,0.0
50000,670000,10000,10000,2.4
60000,670000,10000,10000,0.0
70000,670000,10000,10000,0.0
80000,670000,10000,10000,0.0
90000,670000,10000,10000,0.0
100000,670000,10000,10000,0.0
110000,670000,10000,10000,0.0
120000,670000,10000,10000,0.0
130000,670000,10000,10000,0.0
140000,670000,10000,10000,0.0
150000,670000,10000,10000,0.0
160000,670000,10000,10000,0.0
170000,670000,10000,10000,0.0
180000,670000,10000,10000,0.0
190000,670000,10000,10000,0.0
200000,670000,10000,10000,0.0
210000,670000,10000,10000,0.0
220000,670000,10000,10000,0.0
230000,670000,10000,10000,0.0
240000,670000,10000,10000,0.0
250000,670000,10000,10000,0.0
260000,670000,10000,10000,0.0
270000,670000,10000,10000,0.0
280000,670000,10000,10000,0.0
290000,670000,10000,10000,0.0
300000,670000,10000,10000,0.0
310000,670000,10000,10000,0.0
320000,670000,10000,10000,0.0
330000,670000,10000,10000,0.0
340000,670000,10000,10000,0.0
350000,670000,10000,10000,0.0
360000,670000,10000,10000,0.0
370000,670000,10000,10000,0.0
380000,670000,10000,10000,0.0
390000,670000,10000,10000,0.0
400000,670000,10000,10000,0.0
410000,670000,10000,10000,0.0
420000,670000,10000,10000,0.0
430000,670000,10000,10000,0.0
440000,670000,10000,10000,0.0
450000,670000,10000,10000,0.0
460000,670000,10000,10000,0.0
470000,670000,10000,10000,0.0
480000,670000,10000,10000,0.0
490000,670000,10000,10000,0.0
500000,670000,10000,10000,0.0
510000,670000,10000,10000,0.0
520000,670000,10000,10000,0.0
530000,670000,10000,10000,0.0
540000,670000,10000,10000,0.0
550000,670000,10000,10000,0.0
560000,670000,10000,10000,0.0
570000,670000,10000,10000,0.0
580000,670000,10000,10000,0.0
590000,670000,10000,10000,0.0
600000,670000,10000,10000,0.0
610000,670000,10000,10000,0.0
620000,670000,10000,10000,0.0
630000,670000,10000,10000,0.0
640000,670000,10000,10000,0.0
650000,670000,10000,10000,0.0
660000,670000,10000,10000,0.0
670000,670000,10000,10000,0.0
680000,670000,10000,10000,0.0
690000,670000,10000,10000,0.0
700000,670000,10000,10000,0.0
710000,670000,10000,10000,0.0
720000,670000,10000,10000,0.0
730000,670000,10000,10000,0.0
740000,670000,10000,10000,0.0
750000,670000,10000,10000,0.0
760000,670000,10000,10000,0.0
770000,670000,10000,10000,0.0
780000,670000,10000,10000,0.0
790000,670000,10000,10000,0.0
800000,670000,10000,10000,0.0
810000,670000,10000,10000,0.0
820000,670000,10000,10000,0.0
830000,670000,10000,10000,0.0
840000,670000,10000,10000,0.0
850000,670000,10000,10000,64.0
860000,670000,10000,10000,92.80000000000001
870000,670000,10000,10000,76.4
880000,670000,10000,10000,39.6
890000,670000,10000,10000,93.60000000000001
900000,670000,10000,10000,93.60000000000001
910000,670000,10000,10000,95.6
920000,670000,10000,10000,40.400000000000006
930000,670000,10000,10000,0.0
940000,670000,10000,10000,0.0
950000,670000,10000,10000,0.0
960000,670000,10000,10000,0.0
970000,670000,10000,10000,0.0
980000,670000,10000,10000,0.0
990000,670000,10000,10000,0.0
1000000,670000,10000,10000,0.0
1010000,670000,10000,10000,0.0
1020000,670000,10000,10000,0.0
1030000,670000,10000,10000,0.0
1040000,670000,10000,10000,0.0
1050000,670000,10000,10000,0.0
1060000,670000,10000,10000,0.0
1070000,670000,10000,10000,0.0
1080000,670000,10000,10000,0.0
1090000,670000,10000,10000,0.0
1100000,670000,10000,10000,0.0
1110000,670000,10000,10000,0.0
1120000,670000,10000,10000,0.0
1130000,670000,10000,10000,0.0
1140000,670000,10000,10000,0.0
1150000,670000,10000,10000,0.0
1160000,670000,10000,10000,0.0
1170000,670000,10000,10000,0.0
1180000,670000,10000,10000,0.0
1190000,670000,10000,10000,0.0
1200000,670000,10000,10000,0.0
1210000,670000,10000,10000,0.0
1220000,670000,10000,10000,0.0
1230000,670000,10000,10000,0.0
1240000,670000,10000,10000,0.0
1250000,670000,10000,10000,0.0
1260000,670000,10000,10000,0.0
1270000,670000,10000,10000,0.0
1280000,670000,10000,10000,0.0
1290000,670000,10000,10000,0.0
1300000,670000,10000,10000,0.0
1310000,670000,10000,10000,0.0
1320000,670000,10000,10000,0.0
1330000,670000,10000,10000,0.0
1340000,670000,10000,10000,0.0
1350000,670000,10000,10000,0.0
1360000,670000,10000,10000,0.0
1370000,670000,10000,10000,0.0
1380000,670000,10000,10000,0.0
1390000,670000,10000,10000,0.0
1400000,670000,10000,10000,0.0
1410000,670000,10000,10000,0.0
1420000,670000,10000,10000,0.0
1430000,670000,10000,10000,0.0
1440000,670000,10000,10000,0.0
1450000,670000,10000,10000,0.0
1460000,670000,10000,10000,0.0
1470000,670000,10000,10000,0.0
1480000,670000,10000,10000,0.0
1490000,670000,10000,10000,0.0
0,680000,10000,10000,0.0
10000,680000,10000,10000,0.0
20000,680000,10000,10000,0.0
30000,680000,10000,10000,0.0
40000,680000,10000,10000,0.0
50000,680000,10000,10000,13.600000000000001
60000,680000,10000,10000,0.0
70000,680000,10000,10000,0.0
80000,680000,10000,10000,0.0
90000,680000,10000,10000,0.0
100000,680000,10000,10000,0.0
110000,680000,10000,10000,0.0
120000,680000,10000,10000,0.0
130000,680000,10000,10000,0.0
140000,680000,10000,10000,0.0
150000,680000,10000,10000,0.0
160000,680000,10000,10000,0.0
170000,680000,10000,10000,0.0
180000,680000,10000,10000,0.0
190000,680000,10000,10000,0.0
200000,680000,10000,10000,0.0
210000,680000,10000,10000,0.0
220000,680000,10000,10000,0.0
230000,680000,10000,10000,0.0
240000,680000,10000,10000,0.0
250000,680000,10000,10000,0.0
260000,680000,10000,10000,0.0
270000,680000,10000,10000,0.0
280000,680000,10000,10000,0.0
290000,680000,10000,10000,0.0
300000,680000,10000,10000,0.0
310000,680000,10000,10000,0.0
320000,680000,10000,10000,0.0
330000,680000,10000,10000,0.0
340000,680000,10000,10000,0.0
350000,680000,10000,10000,0.0
360000,680000,10000,10000,0.0
370000,680000,10000,10000,0.0
380000,680000,10000,10000,0.0
390000,680000,10000,10000,0.0
400000,680000,10000,10000,0.0
410000,680000,10000,10000,0.0
420000,680000,10000,10000,0.0
430000,680000,10000,10000,0.0
440000,680000,10000,10000,0.0
450000,680000,10000,10000,0.0
460000,680000,10000,10000,0.0
470000,680000,10000,10000,0.0
480000,680000,10000,10000,0.0
490000,680000,10000,10000,0.0
500000,680000,10000,10000,0.0
510000,680000,10000,10000,0.0
520000,680000,10000,10000,0.0
530000,680000,10000,10000,0.0
540000,680000,10000,10000,0.0
550000,680000,10000,10000,0.0
560000,680000,10000,10000,0.0
570000,680000,10000,10000,0.0
580000,680000,10000,10000,0.0
590000,680000,10000,10000,0.0
600000,680000,10000,10000,0.0
610000,680000,10000,10000,0.0
620000,680000,10000,10000,0.0
630000,680000,10000,10000,0.0
640000,680000,10000,10000,0.0
650000,680000,10000,10000,0.0
660000,680000,10000,10000,0.0
670000,680000,10000,10000,0.0
680000,680000,10000,10000,0.0
690000,680000,10000,10000,0.0
700000,680000,10000,10000,0.0
710000,680000,10000,10000,0.0
720000,680000,10000,10000,0.0
730000,680000,10000,10000,0.0
740000,680000,10000,10000,0.0
750000,680000,10000,10000,0.0
760000,680000,10000,10000,0.0
770000,680000,10000,10000,0.0
780000,680000,10000,10000,0.0
790000,680000,10000,10000,0.0
800000,680000,10000,10000,0.0
810000,680000,10000,10000,0.0
820000,680000,10000,10000,0.0
830000,680000,10000,10000,0.0
840000,680000,10000,10000,0.0
850000,680000,10000,10000,54.400000000000006
860000,680000,10000,10000,90.4
870000,680000,10000,10000,76.4
880000,680000,10000,10000,93.60000000000001
890000,680000,10000,10000,96.39999999999999
900000,680000,10000,10000,95.19999999999999
910000,680000,10000,10000,100.0
920000,680000,10000,10000,84.8
930000,680000,10000,10000,44.4
940000,680000,10000,10000,11.600000000000001
950000,680000,10000,10000,0.0
960000,680000,10000,10000,0.0
970000,680000,10000,10000,0.0
980000,680000,10000,10000,0.0
990000,680000,10000,10000,0.0
1000000,680000,10000,10000,0.0
1010000,680000,10000,10000,0.0
1020000,680000,10000,10000,0.0
1030000,680000,10000,10000,0.0
1040000,680000,10000,10000,0.0
1050000,680000,10000,10000,0.0
1060000,680000,10000,10000,0.0
1070000,680000,10000,10000,0.0
1080000,680000,10000,10000,0.0
1090000,680000,10000,10000,0.0
1100000,680000,10000,10000,0.0
1110000,680000,10000,10000,0.0
1120000,680000,10000,10000,0.0
1130000,680000,10000,10000,0.0
1140000,680000,10000,10000,0.0
1150000,680000,10000,10000,0.0
1160000,680000,10000,10000,0.0
1170000,680000,10000,10000,0.0
1180000,680000,10000,10000,0.0
1190000,680000,10000,10000,0.0
1200000,680000,10000,10000,0.0
1210000,680000,10000,10000,0.0
1220000,680000,10000,10000,0.0
1230000,680000,10000,10000,0.0
1240000,680000,10000,10000,0.0
1250000,680000,10000,10000,0.0
1260000,680000,10000,10000,0.0
1270000,680000,10000,10000,0.0
1280000,680000,10000,10000,0.0
1290000,680000,10000,10000,0.0
1300000,680000,10000,10000,0.0
1310000,680000,10000,10000,0.0
1320000,680000,10000,10000,0.0
1330000,680000,10000,10000,0.0
1340000,680000,10000,10000,0.0
1350000,680000,10000,10000,0.0
1360000,680000,10000,10000,0.0
1370000,680000,10000,10000,0.0
1380000,680000,10000,10000,0.0
1390000,680000,10000,10000,0.0
1400000,680000,10000,10000,0.0
1410000,680000,10000,10000,0.0
1420000,680000,10000,10000,0.0
1430000,680000,10000,10000,0.0
1440000,680000,10000,10000,0.0
1450000,680000,10000,10000,0.0
1460000,680000,10000,10000,0.0
1470000,680000,10000,10000,0.0
1480000,680000,10000,10000,0.0
1490000,680000,10000,10000,0.0
0,690000,10000,10000,0.0
10000,690000,10000,10000,0.0
20000,690000,10000,10000,0.0
30000,690000,10000,10000,0.0
40000,690000,10000,10000,0.0
50000,690000,10000,10000,2.4
60000,690000,10000,10000,0.0
70000,690000,10000,10000,0.0
80000,690000,10000,10000,0.0
90000,690000,10000,10000,0.0
100000,690000,10000,10000,0.0
110000,690000,10000,10000,0.0
120000,690000,10000,10000,0.0
130000,690000,10000,10000,0.0
140000,690000,10000,10000,0.0
150000,690000,10000,10000,0.0
160000,690000,10000,10000,0.0
170000,690000,10000,10000,0.0
180000,690000,10000,10000,0.0
190000,690000,10000,10000,0.0
200000,690000,10000,10000,0.0
210000,690000,10000,10000,0.0
220000,690000,10000,10000,0.0
230000,690000,10000,10000,0.0
240000,690000,10000,10000,0.0
250000,690000,10000,10000,0.0
260000,690000,10000,10000,0.0
270000,690000,10000,10000,0.0
280000,690000,10000,10000,0.0
290000,690000,10000,10000,0.0
300000,690000,10000,10000,0.0
310000,690000,10000,10000,0.0
320000,690000,10000,10000,0.0
330000,690000,10000,10000,0.0
340000,690000,10000,10000,0.0
350000,690000,10000,10000,0.0
360000,690000,10000,10000,0.0
370000,690000,10000,10000,0.0
380000,690000,10000,10000,0.0
390000,690000,10000,10000,0.0
400000,690000,10000,10000,0.0
410000,690000,10000,10000,0.0
420000,690000,10000,10000,0.0
430000,690000,10000,10000,0.0
440000,690000,10000,10000,0.0
450000,690000,10000,10000,0.0
460000,690000,10000,10000,0.0
470000,690000,10000,10000,0.0
480000,690000,10000,10000,0.0
490000,690000,10000,10000,0.0
500000,690000,10000,10000,0.0
510000,690000,10000,10000,0.0
520000,690000,10000,10000,0.0
530000,690000,10000,10000,0.0
540000,690000,10000,10000,0.0
550000,690000,10000,10000,0.0
560000,690000,10000,10000,0.0
570000,690000,10000,10000,0.0
580000,690000,10000,10000,0.0
590000,690000,10000,10000,0.0
600000,690000,10000,10000,0.0
610000,690000,10000,10000,0.0
620000,690000,10000,10000,0.0
630000,690000,10000,10000,0.0
640000,690000,10000,10000,0.0
650000,690000,10000,10000,0.0
660000,690000,10000,10000,0.0
670000,690000,10000,10000,0.0
680000,690000,10000,10000,0.0
690000,690000,10000,10000,0.0
700000,690000,10000,10000,0.0
710000,690000,10000,10000,0.0
720000,690000,10000,10000,0.0
730000,690000,10000,10000,0.0
740000,690000,10000,10000,0.0
750000,690000,10000,10000,0.0
760000,690000,10000,10000,0.0
770000,690000,10000,10000,0.0
780000,690000,10000,10000,0.0
790000,690000,10000,10000,0.0
800000,690000,10000,10000,0.0
810000,690000,10000,10000,0.0
820000,690000,10000,10000,0.0
830000,690000,10000,10000,0.0
840000,690000,10000,10000,0.0
850000,690000,10000,10000,58.4
860000,690000,10000,10000,94.0
870000,690000,10000,10000,98.0
880000,690000,10000,10000,95.6
890000,690000,10000,10000,92.80000000000001
900000,690000,10000,10000,66.0
910000,690000,10000,10000,92.4
920000,690000,10000,10000,94.39999999999999
930000,690000,10000,10000,94.39999999999999
940000,690000,10000,10000,9.2
950000,690000,10000,10000,0.0
960000,690000,10000,10000,0.0
970000,690000,10000,10000,0.0
980000,690000,10000,10000,0.0
990000,690000,10000,10000,0.0
1000000,690000,10000,10000,0.0
1010000,690000,10000,10000,0.0
1020000,690000,10000,10000,0.0
1030000,690000,10000,10000,0.0
1040000,690000,10000,10000,0.0
1050000,690000,10000,10000,0.0
1060000,690000,10000,10000,0.0
1070000,690000,10000,10000,0.0
1080000,690000,10000,10000,0.0
1090000,690000,10000,10000,0.0
1100000,690000,10000,10000,0.0
1110000,690000,10000,10000,0.0
1120000,690000,10000,10000,0.0
1130000,690000,10000,10000,0.0
1140000,690000,10000,10000,0.0
1150000,690000,10000,10000,0.0
1160000,690000,10000,10000,0.0
1170000,690000,10000,10000,0.0
1180000,690000,10000,10000,0.0
1190000,690000,10000,10000,0.0
1200000,690000,10000,10000,0.0
1210000,690000,10000,10000,0.0
1220000,690000,10000,10000,0.0
1230000,690000,10000,10000,0.0
1240000,690000,10000,10000,0.0
1250000,690000,10000,10000,0.0
1260000,690000,10000,10000,0.0
1270000,690000,10000,10000,0.0
1280000,690000,10000,10000,0.0
1290000,690000,10000,10000,0.0
1300000,690000,10000,10000,0.0
1310000,690000,10000,10000,0.0
1320000,690000,10000,10000,0.0
1330000,690000,10000,10000,0.0
1340000,690000,10000,10000,0.0
1350000,690000,10000,10000,0.0
1360000,690000,10000,10000,0.0
1370000,690000,10000,10000,0.0
1380000,690000,10000,10000,0.0
1390000,690000,10000,10000,0.0
1400000,690000,10000,10000,0.0
1410000,690000,10000,10000,0.0
1420000,690000,10000,10000,0.0
1430000,690000,10000,10000,0.0
1440000,690000,10000,10000,0.0
1450000,690000,10000,10000,0.0
1460000,690000,10000,10000,0.0
1470000,690000,10000,10000,0.0
1480000,690000,10000,10000,0.0
1490000,690000,10000,10000,0.0
0,700000,10000,10000,0.0
10000,700000,10000,10000,0.0
20000,700000,10000,10000,0.0
30000,700000,10000,10000,0.0
40000,700000,10000,10000,0.0
50000,700000,10000,10000,3.2
60000,700000,10000,10000,0.0
70000,700000,10000,10000,0.0
80000,700000,10000,10000,0.0
90000,700000,10000,10000,0.0
100000,700000,10000,10000,0.0
110000,700000,10000,10000,0.0
120000,700000,10000,10000,0.0
130000,700000,10000,10000,0.0
140000,700000,10000,10000,0.0
150000,700000,10000,10000,0.0
160000,700000,10000,10000,0.0
170000,700000,10000,10000,0.0
180000,700000,10000,10000,0.0
190000,700000,10000,10000,0.0
200000,700000,10000,10000,0.0
210000,700000,10000,10000,0.0
220000,700000,10000,10000,0.0
230000,700000,10000,10000,0.0
240000,700000,10000,10000,0.0
250000,700000,10000,10000,0.0
260000,700000,10000,10000,0.0
270000,700000,10000,10000,0.0
280000,700000,10000,10000,0.0
290000,700000,10000,10000,0.0
300000,700000,10000,10000,0.0
310000,700000,10000,10000,0.0
320000,700000,10000,10000,0.0
330000,700000,10000,10000,0.0
340000,700000,10000,10000,0.0
350000,700000,10000,10000,0.0
360000,700000,10000,10000,0.0
370000,700000,10000,10000,0.0
380000,700000,10000,10000,0.0
390000,700000,10000,10000,0.0
400000,700000,10000,10000,0.0
410000,700000,10000,10000,0.0
420000,700000,10000,10000,0.0
430000,700000,10000,10000,0.0
440000,700000,10000,10000,0.0
450000,700000,10000,10000,0.0
460000,700000,10000,10000,0.0
470000,700000,10000,10000,0.0
480000,700000,10000,10000,0.0
490000,700000,10000,10000,0.0
500000,700000,10000,10000,0.0
510000,700000,10000,10000,0.0
520000,700000,10000,10000,0.0
530000,700000,10000,10000,0.0
540000,700000,10000,10000,0.0
550000,700000,10000,10000,0.0
560000,700000,10000,10000,0.0
570000,700000,10000,10000,0.0
580000,700000,10000,10000,0.0
590000,700000,10000,10000,0.0
600000,700000,10000,10000,0.0
610000,700000,10000,10000,0.0
620000,700000,10000,10000,0.0
630000,700000,10000,10000,0.0
640000,700000,10000,10000,0.0
650000,700000,10000,10000,0.0
660000,700000,10000,10000,0.0
670000,700000,10000,10000,0.0
680000,700000,10000,10000,0.0
690000,700000,10000,10000,0.0
700000,700000,10000,10000,0.0
710000,700000,10000,10000,0.0
720000,700000,10000,10000,0.0
730000,700000,10000,10000,0.0
740000,700000,10000,10000,0.0
750000,700000,10000,10000,0.0
760000,700000,10000,10000,0.0
770000,700000,10000,10000,0.0
780000,700000,10000,10000,0.0
790000,700000,10000,10000,0.0
800000,700000,10000,10000,0.0
810000,700000,10000,10000,0.0
820000,700000,10000,10000,0.0
830000,700000,10000,10000,0.0
840000,700000,10000,10000,0.0
850000,700000,10000,10000,35.199999999999996
860000,700000,10000,10000,93.60000000000001
870000,700000,10000,10000,97.2
880000,700000,10000,10000,82.39999999999999
890000,700000,10000,10000,90.0
900000,700000,10000,10000,94.0
910000,700000,10000,10000,95.6
920000,700000,10000,10000,94.39999999999999
930000,700000,10000,10000,70.39999999999999
940000,700000,10000,10000,24.8
950000,700000,10000,10000,0.0
960000,700000,10000,10000,0.0
970000,700000,10000,10000,0.0
980000,700000,10000,10000,0.0
990000,700000,10000,10000,0.0
1000000,700000,10000,10000,0.0
1010000,700000,10000,10000,0.0
1020000,700000,10000,10000,0.0
1030000,700000,10000,10000,0.0
1040000,700000,10000,10000,0.0
1050000,700000,10000,10000,0.0
1060000,700000,10000,10000,0.0
1070000,700000,10000,10000,0.0
1080000,700000,10000,10000,0.0
1090000,700000,10000,10000,0.0
1100000,700000,10000,10000,0.0
1110000,700000,10000,10000,0.0
1120000,700000,10000,10000,0.0
1130000,700000,10000,10000,0.0
1140000,700000,10000,10000,0.0
1150000,700000,10000,10000,0.0
1160000,700000,10000,10000,0.0
1170000,700000,10000,10000,0.0
1180000,700000,10000,10000,0.0
1190000,700000,10000,10000,0.0
1200000,700000,10000,10000,0.0
1210000,700000,10000,10000,0.0
1220000,700000,10000,10000,0.0
1230000,700000,10000,10000,0.0
1240000,700000,10000,10000,0.0
1250000,700000,10000,10000,0.0
1260000,700000,10000,10000,0.0
1270000,700000,10000,10000,0.0
1280000,700000,10000,10000,0.0
1290000,700000,10000,10000,0.0
1300000,700000,10000,10000,0.0
1310000,700000,10000,10000,0.0
1320000,700000,10000,10000,0.0
1330000,700000,10000,10000,0.0
1340000,700000,10000,10000,0.0
1350000,700000,10000,10000,0.0
1360000,700000,10000,10000,0.0
1370000,700000,10000,10000,0.0
1380000,700000,10000,10000,0.0
1390000,700000,10000,10000,0.0
1400000,700000,10000,10000,0.0
1410000,700000,10000,10000,0.0
1420000,700000,10000,10000,0.0
1430000,700000,10000,10000,0.0
1440000,700000,10000,10000,0.0
1450000,700000,10000,10000,0.0
1460000,700000,10000,10000,0.0
1470000,700000,10000,10000,0.0
1480000,700000,10000,10000,0.0
1490000,700000,10000,10000,0.0
0,710000,10000,10000,0.0
10000,710000,10000,10000,0.0
20000,710000,10000,10000,0.0
30000,710000,10000,10000,0.0
40000,710000,10000,10000,0.0
50000,710000,10000,10000,3.2
60000,710000,10000,10000,0.0
70000,710000,10000,10000,0.0
80000,710000,10000,10000,0.0
90000,710000,10000,10000,0.0
100000,710000,10000,10000,0.0
110000,710000,10000,10000,0.0
120000,710000,10000,10000,0.0
130000,710000,10000,10000,0.0
140000,710000,10000,10000,0.0
150000,710000,10000,10000,0.0
160000,710000,10000,10000,0.0
